FEN: rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR, Games: 176, Wins: 83, Losses: 82, Draws: 11
FEN: r1b1k2r/1ppp1ppp/p1P5/4P3/5P2/2b3P1/PPP5/R1BQKB1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b1k2r/1ppp1ppp/p1P5/4P3/5P2/2P3P1/P1P5/R1BQKB1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b1k2r/1pp2ppp/p1p5/4P3/5P2/2P3P1/P1P5/R1BQKB1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b1k2r/1pp2ppp/p1p5/4P3/5P2/B1P3P1/P1P5/R2QKB1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3k2r/1pp2ppp/p1p5/4P3/5P2/B1P3Pb/P1P5/R2QKB1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3k2r/1pp2ppp/p1p5/4P3/5P2/B1P3Pb/P1P1Q3/R3KB1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/1pp2ppp/p1p5/4P3/5P2/B1P3Pb/P1P1Q3/R3KB1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/1pp2ppp/p1p5/4P3/5P2/B1P3Pb/P1P2Q2/R3KB1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/1pp2ppp/p1p5/4P3/5P2/B1P3P1/P1P2Q2/R3Kb1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/Qpp2ppp/p1p5/4P3/5P2/B1P3P1/P1P5/R3Kb1q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/Qpp2ppp/p1p5/4P3/5P2/B1Pb2P1/P1P5/R3K2q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/Qpp2ppp/p1p5/4P3/5P2/B1Pb2P1/P1PK4/R6q, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/Qpp2ppp/p1p5/4P3/5P2/B1Pb2P1/P1PK4/q7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/Qpp2ppp/p1p5/4P3/5P2/B1PP2P1/P2K4/q7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/Qpp2ppp/p1p5/4P3/5P2/B1PP2P1/q2K4/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/Qpp2ppp/p1p5/4P3/5P2/B1PPK1P1/q7/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2kr3r/Qpp2ppp/p1p5/4P3/5P2/q1PPK1P1/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: Q1kr3r/1pp2ppp/p1p5/4P3/5P2/q1PPK1P1/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: Q2r3r/1ppk1ppp/p1p5/4P3/5P2/q1PPK1P1/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 3r3r/1Qpk1ppp/p1p5/4P3/5P2/q1PPK1P1/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 3r3r/1Qpk1ppp/p1p5/2q1P3/5P2/2PPK1P1/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 3r3r/1Qpk1ppp/p1p5/2q1P3/3P1P2/2P1K1P1/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 3r3r/1Qpk1ppp/pqp5/4P3/3P1P2/2P1K1P1/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/1ppp1ppp/p4n2/1Bb1P3/4P3/2N5/PPP2PPP/R1BQK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/1ppp1ppp/5n2/1pb1P3/4P3/2N5/PPP2PPP/R1BQK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/1ppp1ppp/5n2/1pb1P1B1/4P3/2N5/PPP2PPP/R2QK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/1ppp1ppp/5n2/2b1P1B1/1p2P3/2N5/PPP2PPP/R2QK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/1ppp1ppp/5n2/2bNP1B1/1p2P3/8/PPP2PPP/R2QK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/1ppp1ppp/5n2/3NP1B1/1p2P3/8/PPP2bPP/R2QK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/1ppp1ppp/5n2/3NP1B1/1p2P3/8/PPP2bPP/R2Q1K1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/1ppp1ppp/8/3nP1B1/1p2P3/8/PPP2bPP/R2Q1K1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bBk2r/1ppp1ppp/8/3nP3/1p2P3/8/PPP2bPP/R2Q1K1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bBk2r/1ppp1ppp/8/4P3/1p2P3/4n3/PPP2bPP/R2Q1K1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bBk2r/1ppp1ppp/8/4P3/1p2P3/4n3/PPP2KPP/R2Q3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bBk2r/1ppp1ppp/8/4P3/1p2P3/8/PPP2KPP/R2n3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bBk2r/1ppp1ppp/8/4P3/1p2P3/8/PPP2KPP/R2R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bk3r/1ppp1ppp/8/4P3/1p2P3/8/PPP2KPP/R2R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bk3r/1ppp1ppp/8/4P3/1p1RP3/8/PPP2KPP/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bkr3/1ppp1ppp/8/4P3/1p1RP3/8/PPP2KPP/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR, Games: 21, Wins: 10, Losses: 9, Draws: 2
FEN: rnbqkbnr/pp1ppppp/2p5/8/4P3/5N2/PPPP1PPP/RNBQKB1R, Games: 21, Wins: 10, Losses: 9, Draws: 2
FEN: rnbqkbnr/pp1ppp1p/2p3p1/8/4P3/5N2/PPPP1PPP/RNBQKB1R, Games: 2, Wins: 1, Losses: 1, Draws: 0
FEN: rnbqkbnr/pp1ppp1p/2p3p1/8/4P3/5N1P/PPPP1PP1/RNBQKB1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqk1nr/pp1pppbp/2p3p1/8/4P3/5N1P/PPPP1PP1/RNBQKB1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqk1nr/pp1pppbp/2p3p1/8/4P3/2N2N1P/PPPP1PP1/R1BQKB1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqk1nr/pp2ppbp/2p3p1/3p4/4P3/2N2N1P/PPPP1PP1/R1BQKB1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqk1nr/pp2ppbp/2p3p1/3pP3/8/2N2N1P/PPPP1PP1/R1BQKB1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1k1nr/ppq1ppbp/2p3p1/3pP3/8/2N2N1P/PPPP1PP1/R1BQKB1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1k1nr/ppq1ppbp/2p3p1/3pP3/3P4/2N2N1P/PPP2PP1/R1BQKB1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1k1nr/ppq1p1bp/2p2pp1/3pP3/3P4/2N2N1P/PPP2PP1/R1BQKB1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1k1nr/ppq1p1bp/2p2pp1/3pP3/3P4/2N2N1P/PPP1BPP1/R1BQK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rn2k1nr/ppq1p1bp/2p2pp1/3pPb2/3P4/2N2N1P/PPP1BPP1/R1BQK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rn2k1nr/ppq1p1bp/2p2pp1/3pPb2/3P4/2N2N1P/PPP1BPP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3k1nr/ppqnp1bp/2p2pp1/3pPb2/3P4/2N2N1P/PPP1BPP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3k1nr/ppqnp1bp/2p2pp1/3pPb2/3P3N/2N4P/PPP1BPP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3k1nr/ppqnp1bp/2p3p1/3ppb2/3P3N/2N4P/PPP1BPP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3k1nr/ppqnp1bp/2p3p1/3ppN2/3P4/2N4P/PPP1BPP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3k1nr/ppqnp1bp/2p5/3ppp2/3P4/2N4P/PPP1BPP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3k1nr/ppqnp1bp/2p5/3ppp1B/3P4/2N4P/PPP2PP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/ppqnp1bp/2p5/3ppp1B/3P4/2N4P/PPP2PP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/ppqnp1bp/2p5/3pPp1B/8/2N4P/PPP2PP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/pp1np1bp/2p5/3pqp1B/8/2N4P/PPP2PP1/R1BQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/pp1np1bp/2p5/3pqp1B/8/2N4P/PPP2PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/pp1np1bp/2pq4/3p1p1B/8/2N4P/PPP2PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/pp1np1bp/2pq4/3p1p1B/8/2NQ3P/PPP2PP1/R1B1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/pp1n2bp/2pqp3/3p1p1B/8/2NQ3P/PPP2PP1/R1B1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/pp1n1Bbp/2pqp3/3p1p2/8/2NQ3P/PPP2PP1/R1B1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/pp3Bbp/2pqp3/2np1p2/8/2NQ3P/PPP2PP1/R1B1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k2nr/pp3Bbp/2pqp3/2np1p2/8/2N4P/PPP2PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k3r/pp3Bbp/2pqp2n/2np1p2/8/2N4P/PPP2PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k3r/pp4bp/2pqp2n/2np1p1B/8/2N4P/PPP2PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k3r/pp4bp/2pqp2n/3p1p1B/4n3/2N4P/PPP2PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k3r/pp4bp/2pqp2n/3p1p1B/4N3/7P/PPP2PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k3r/pp4bp/2pqp2n/3p3B/4p3/7P/PPP2PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k3r/pp4bp/2pqp2n/3p3B/2P1p3/7P/PP3PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k3r/pp4bp/2pqp3/3p1n1B/2P1p3/7P/PP3PP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2k3r/pp4bp/2pqp3/3p1n2/2P1p3/7P/PP2BPP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r6r/ppk3bp/2pqp3/3p1n2/2P1p3/7P/PP2BPP1/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r6r/ppk3bp/2pqp3/3p1n2/2P1p3/6PP/PP2BP2/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r6r/ppk3bp/2pqp3/3p4/2P1p3/6nP/PP2BP2/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r6r/ppk3bp/2pqp3/3p4/2P1p3/6PP/PP2B3/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r6r/ppk3bp/2p1p3/3p4/2P1p3/6qP/PP2B3/R1BQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r6r/ppk3bp/2p1p3/3p4/2P1p3/6qP/PP2B3/R1BQRK2, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5r1r/ppk3bp/2p1p3/3p4/2P1p3/6qP/PP2B3/R1BQRK2, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5r1r/ppk3bp/2p1p3/3p4/2P1p3/5BqP/PP6/R1BQRK2, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7r/ppk3bp/2p1p3/3p4/2P1p3/5rqP/PP6/R1BQRK2, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7r/ppk3bp/2p1p3/3p4/2P1p3/5rqP/PP2K3/R1BQR3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7r/ppk3bp/2p1p3/3p4/2P1p3/6qP/PP2Kr2/R1BQR3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR, Games: 58, Wins: 32, Losses: 22, Draws: 4
FEN: rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR, Games: 58, Wins: 32, Losses: 22, Draws: 4
FEN: rnbqkb1r/pp1ppppp/5n2/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR, Games: 19, Wins: 10, Losses: 8, Draws: 1
FEN: rnbqkb1r/pp1ppppp/5n2/2p1P3/8/2P5/PP1P1PPP/RNBQKBNR, Games: 19, Wins: 10, Losses: 8, Draws: 1
FEN: rnbqkb1r/pp1ppppp/8/2pnP3/8/2P5/PP1P1PPP/RNBQKBNR, Games: 19, Wins: 10, Losses: 8, Draws: 1
FEN: rnbqkb1r/pp1ppppp/8/2pnP3/8/2P2N2/PP1P1PPP/RNBQKB1R, Games: 19, Wins: 10, Losses: 8, Draws: 1
FEN: r1bqkb1r/pp1ppppp/2n5/2pnP3/8/2P2N2/PP1P1PPP/RNBQKB1R, Games: 11, Wins: 6, Losses: 4, Draws: 1
FEN: r1bqkb1r/pp1ppppp/2n5/2pnP3/2B5/2P2N2/PP1P1PPP/RNBQK2R, Games: 11, Wins: 6, Losses: 4, Draws: 1
FEN: r1bqkb1r/pp1ppppp/1nn5/2p1P3/2B5/2P2N2/PP1P1PPP/RNBQK2R, Games: 8, Wins: 5, Losses: 2, Draws: 1
FEN: r1bqkb1r/pp1ppppp/1nn5/2p1P3/8/1BP2N2/PP1P1PPP/RNBQK2R, Games: 8, Wins: 5, Losses: 2, Draws: 1
FEN: r1bqkb1r/pp2pppp/1nn5/2ppP3/8/1BP2N2/PP1P1PPP/RNBQK2R, Games: 3, Wins: 2, Losses: 1, Draws: 0
FEN: r1bqkb1r/pp2pppp/1nnP4/2p5/8/1BP2N2/PP1P1PPP/RNBQK2R, Games: 5, Wins: 3, Losses: 2, Draws: 0
FEN: r1bqkb1r/pp3ppp/1nnp4/2p5/8/1BP2N2/PP1P1PPP/RNBQK2R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqkb1r/pp3ppp/1nnp4/2p5/8/1BP2N2/PP1P1PPP/RNBQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/pp2bppp/1nnp4/2p5/8/1BP2N2/PP1P1PPP/RNBQ1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bqk2r/pp2bppp/1nnp4/2p5/8/1BP2N2/PP1P1PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp2bppp/1nnp4/2p5/8/1BP2N2/PP1P1PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp2bppp/1nnp4/2p5/3P4/1BP2N2/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp2bppp/1nnp4/8/3p4/1BP2N2/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp2bppp/1nnp4/8/3N4/1BP5/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp2bppp/1nn5/3p4/3N4/1BP5/PP3PPP/RNBQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp2bppp/1nn5/3p4/3N1B2/1BP5/PP3PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp3ppp/1nn2b2/3p4/3N1B2/1BP5/PP3PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp3ppp/1nn2b2/3p4/3N1B2/2P5/PPB2PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp3ppp/1n3b2/3p4/3n1B2/2P5/PPB2PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1bq1rk1/pp3ppp/1n3b2/3p4/3P1B2/8/PPB2PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/pp3ppp/1n2bb2/3p4/3P1B2/8/PPB2PPP/RN1QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/pp3ppp/1n2bb2/3p4/3P1B2/2N5/PPB2PPP/R2QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/pp3p1p/1n2bbp1/3p4/3P1B2/2N5/PPB2PPP/R2QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r2q1rk1/pp3p1p/1n2bbp1/3pB3/3P4/2N5/PPB2PPP/R2QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/1n2bbp1/3pB3/3P4/2N5/PPB2PPP/R2QR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/1n2bbp1/3pB3/3P4/2N5/PPB2PPP/2RQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bbp1/3pB3/2nP4/2N5/PPB2PPP/2RQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bbp1/3pB3/2nP1P2/2N5/PPB3PP/2RQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bbp1/3pB3/3P1P2/2N5/PnB3PP/2RQR1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bbp1/3pB3/3P1P2/2N2Q2/PnB3PP/2R1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bbp1/3pB3/2nP1P2/2N2Q2/P1B3PP/2R1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bbp1/3pBP2/2nP4/2N2Q2/P1B3PP/2R1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bb2/3pBp2/2nP4/2N2Q2/P1B3PP/2R1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bb2/3pBB2/2nP4/2N2Q2/P5PP/2R1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bb2/3pnB2/3P4/2N2Q2/P5PP/2R1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3p1p/4bb2/3pPB2/8/2N2Q2/P5PP/2R1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3pbp/4b3/3pPB2/8/2N2Q2/P5PP/2R1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rq1rk1/pp3pbp/4b3/3pP3/8/2N2Q2/P5PP/1BR1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r2rk1/pp3pbp/4b3/3pP1q1/8/2N2Q2/P5PP/1BR1R1K1, Games: 2, Wins: 0, Losses: 2, Draws: 0
FEN: 2r2rk1/pp3pbp/4b3/3pP1q1/8/2NQ4/P5PP/1BR1R1K1, Games: 2, Wins: 0, Losses: 2, Draws: 0
FEN: 2r2rk1/pp3pbp/4b1q1/3pP3/8/2NQ4/P5PP/1BR1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r2rk1/pp3pbp/4b1q1/3pP3/8/2N2Q2/P5PP/1BR1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r2rk1/pp3pbp/4b3/3pP2q/8/2NQ4/P5PP/1BR1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r2rk1/pp3pbp/4b3/3pP2q/8/2NQR3/P5PP/1BR3K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r2rk1/pp3pbp/4b3/4P2q/3p4/2NQR3/P5PP/1BR3K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r2rk1/pp3pbp/4b3/4P2q/3Q4/2N1R3/P5PP/1BR3K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rr2k1/pp3pbp/4b3/4P2q/3Q4/2N1R3/P5PP/1BR3K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2rr2k1/pp3pbp/4b3/4P2q/5Q2/2N1R3/P5PP/1BR3K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 3r2k1/pp3pbp/4b3/4P2q/2r2Q2/2N1R3/P5PP/1BR3K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 3r2k1/pp3pbp/4b3/4P2q/2r5/2N1R3/P4QPP/1BR3K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r3k1/pp3pbp/4b3/4P2q/2r5/2N1R3/P4QPP/1BR3K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r3k1/pp3pbp/4b3/4P2q/2r5/2N1R3/P1R2QPP/1B4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r3k1/pp3p1p/4b3/4b2q/2r5/2N1R3/P1R2QPP/1B4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r3k1/pp3p1p/4b3/4R2q/2r5/2N5/P1R2QPP/1B4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r3k1/pp3p1p/4b3/4q3/2r5/2N5/P1R2QPP/1B4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r3k1/pp3p1p/4b3/4q3/2r1N3/8/P1R2QPP/1B4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r3k1/pp3p1p/4b3/4q3/4N3/8/P1r2QPP/1B4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r3k1/pp3p1p/4bN2/4q3/8/8/P1r2QPP/1B4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/pp3pkp/4bN2/4q3/8/8/P1r2QPP/1B4K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/pp3pkp/4bN2/4q3/8/8/P1B2QPP/6K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/pp3pkp/4bq2/8/8/8/P1B2QPP/6K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/pp3pkp/4bq2/8/8/6Q1/P1B3PP/6K1, Games: 2, Wins: 0, Losses: 2, Draws: 0
FEN: 2r2k2/pp3p1p/4bq2/8/8/6Q1/P1B3PP/6K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r2k2/pp3p1p/3Qbq2/8/8/8/P1B3PP/6K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/pp3pkp/3Qbq2/8/8/8/P1B3PP/6K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3p1p/4bq2/8/8/6Q1/P1B3PP/6K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3p1p/4bq2/8/8/3B2Q1/P5PP/6K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3p1p/4b3/8/3q4/3B2Q1/P5PP/6K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3p1p/4b3/8/3q4/3B2Q1/P5PP/5K2, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7k/pp3p1p/4b3/8/3q4/3B2Q1/P5PP/2r2K2, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7k/pp3p1p/4b3/8/3q4/3B2Q1/P3K1PP/2r5, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7k/pp3p1p/4b3/8/8/3B2Q1/Pq2K1PP/2r5, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7k/pp3p1p/4b3/8/8/3BK1Q1/Pq4PP/2r5, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7k/pp3pqp/4b3/8/8/3BK1Q1/P5PP/2r5, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 1Q5k/pp3pqp/4b3/8/8/3BK3/P5PP/2r5, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 1Qr4k/pp3pqp/4b3/8/8/3BK3/P5PP/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3pqp/4b3/8/5Q2/3BK3/P5PP/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3pq1/4b2p/8/5Q2/3BK3/P5PP/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3pq1/4b2p/8/5Q2/3BK1P1/P6P/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3p2/4b2p/6q1/5Q2/3BK1P1/P6P/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r4k/pp3p2/4b2p/6q1/5Q1P/3BK1P1/P7/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
